stride,access_size,test_ptr,mean,median,hit_rate,n
1,6,18,314.2412,274.0,0.0,10000
1,6,19,321.4862,280.0,0.0,10000
1,6,20,298.8008,266.0,0.0,10000
1,6,21,303.1514,272.0,0.0,10000
1,6,22,297.9634,266.0,0.0,10000
1,6,23,329.4262,266.0,0.0,10000
1,6,24,295.9366,272.0,0.0,10000
1,6,25,297.699,266.0,0.0,10000
1,6,26,305.0677067706771,272,0.0,9999
1,6,27,298.84988498849884,272,0.0,9999
1,6,28,292.3174,274.0,0.0,10000
1,6,29,305.8388,272.0,0.0,10000
1,6,30,304.7848,274.0,0.0,10000
1,6,31,299.7609760976098,274,0.0,9999
1,6,32,290.43884388438846,272,0.0,9999
1,6,33,309.2724,272.0,0.0,10000
1,6,34,326.3366,266.0,0.0,10000
1,6,35,310.125,272.0,0.0,10000
1,6,36,319.271,272.0,0.0,10000
1,6,37,322.5954595459546,272,0.0,9999
1,6,38,293.5646,266.0,0.0,10000
1,6,39,291.0512,266.0,0.0,10000
1,6,40,309.94739473947396,272,0.0,9999
1,6,41,310.0172,266.0,0.0,10000
1,6,42,292.7248,272.0,0.0,10000
1,6,43,322.7486,272.0,0.0,10000
1,6,44,289.7106,272.0,0.0,10000
1,6,45,323.0408,272.0,0.0,10000
1,6,46,316.25345069013804,272.0,0.0,9998
1,6,47,305.7282,272.0,0.0,10000
1,6,48,314.5432,272.0,0.0,10000
1,6,49,311.8594,272.0,0.0,10000
1,6,50,325.85938593859385,266,0.0,9999
1,6,51,320.8156,272.0,0.0,10000
1,6,52,311.6934,266.0,0.0,10000
1,6,53,300.3902390239024,272,0.0,9999
1,6,54,295.65253050610124,280.0,0.0,9998
1,6,55,309.8694,272.0,0.0,10000
1,6,56,320.007800780078,274,0.0,9999
1,6,57,304.996099609961,266,0.0,9999
1,6,58,292.2344234423442,274,0.0,9999
1,6,59,333.90719071907193,266,0.0,9999
1,6,60,299.0976,266.0,0.0,10000
1,6,61,303.8989898989899,266,0.0,9999
1,6,62,286.6638,266.0,0.0,10000
1,6,63,306.3210321032103,272,0.0,9999
1,6,64,307.0472,282.0,0.0,10000
1,6,65,304.2638,272.0,0.0,10000
1,6,66,307.50150030006,266.0,0.0,9998
1,6,67,289.8676,274.0,0.0,10000
1,6,68,313.9316,266.0,0.0,10000
1,6,69,296.309,266.0,0.0,10000
1,6,70,332.9452,280.0,0.0,10000
1,6,71,296.90429042904293,266,0.0,9999
1,6,72,302.3002300230023,272,0.0,9999
1,6,73,301.4809480948095,266,0.0,9999
1,6,74,304.4190419041904,266,0.0,9999
1,6,75,339.5472,266.0,0.0,10000
1,6,76,285.96719343868773,272.0,0.0,9998
1,6,77,280.5748,266.0,0.0,10000
1,6,78,304.0144,266.0,0.0,10000
1,6,79,311.7723772377238,266,0.0,9999
1,6,80,309.5446,272.0,0.0,10000
1,6,81,334.54290858171635,266.0,0.0,9998
1,6,82,302.805,266.0,0.0,10000
1,6,83,300.2032,266.0,0.0,10000
1,6,84,318.9172,272.0,0.0,10000
1,6,85,301.86618661866186,266,0.0,9999
1,6,86,276.53305330533055,266,0.0,9999
1,6,87,310.50250050010004,266.0,0.0,9998
1,6,88,297.1024,272.0,0.0,10000
1,6,89,284.5574,266.0,0.0,10000
1,6,90,301.742,266.0,0.0,10000
1,6,91,306.1698,266.0,0.0,10000
1,6,92,312.2348,272.0,0.0,10000
1,6,93,294.955,266.0,0.0,10000
1,6,94,278.74987498749874,266,0.0,9999
1,6,95,300.8398,272.0,0.0,10000
1,6,96,334.64166416641666,266,0.0,9999
1,6,97,324.7132713271327,272,0.0,9999
1,6,98,302.954,266.0,0.0,10000
1,6,99,293.1051105110511,266,0.0,9999
1,7,0,285.467,266.0,0.0,10000
1,7,1,284.5288,272.0,0.0,10000
1,7,2,297.9234,272.0,0.0,10000
1,7,3,296.4922,272.0,0.0,10000
1,7,4,282.38143814381436,266,0.0,9999
1,7,5,306.6514651465146,272,0.0,9999
1,7,6,299.3378,272.0,0.0,10000
1,7,7,287.37493749374937,266,0.0,9999
1,7,8,290.7958,274.0,0.0,10000
1,7,9,303.6009600960096,266,0.0,9999
1,7,10,291.6822,274.0,0.0,10000
1,7,11,310.251,266.0,0.0,10000
1,7,12,290.45744574457444,272,0.0,9999
1,7,13,287.1784,272.0,0.0,10000
1,7,14,289.3608,272.0,0.0,10000
1,7,15,285.6272,266.0,0.0,10000
1,7,16,300.2144214421442,272,0.0,9999
1,7,17,285.917,272.0,0.0,10000
1,7,18,293.2346,272.0,0.0,10000
1,7,19,296.5148,272.0,0.0,10000
1,7,20,300.4352,274.0,0.0,10000
1,7,21,312.6804,266.0,0.0,10000
1,7,22,278.15681568156816,266,0.0,9999
1,7,23,327.73177317731773,272,0.0,9999
1,7,24,297.219,280.0,0.0,10000
1,7,25,307.0914,274.0,0.0,10000
1,7,26,293.60308092427726,266,0.0,9997
1,7,27,305.1915191519152,266,0.0,9999
1,7,28,289.9792,266.0,0.0,10000
1,7,29,320.392,272.0,0.0,10000
1,7,30,304.01280128012803,266,0.0,9999
1,7,31,282.49384938493847,272,0.0,9999
1,7,32,285.8256,266.0,0.0,10000
1,7,33,289.8883888388839,266,0.0,9999
1,7,34,296.265,266.0,0.0,10000
1,7,35,290.251,272.0,0.0,10000
1,7,36,297.62816281628164,272,0.0,9999
1,7,37,291.6578,272.0,0.0,10000
1,7,38,290.6062,272.0,0.0,10000
1,7,39,289.8486,272.0,0.0,10000
1,7,40,285.4921492149215,272,0.0,9999
1,7,41,285.67196719671966,274,0.0,9999
1,7,42,325.50630126025203,272.0,0.0,9998
1,7,43,296.96069606960697,274,0.0,9999
1,7,44,295.85877175435087,272.0,0.0,9998
1,7,45,289.5874,272.0,0.0,10000
1,7,46,314.5142,272.0,0.0,10000
1,7,47,282.5208520852085,274,0.0,9999
1,7,48,312.7964,272.0,0.0,10000
1,7,49,275.6647664766477,266,0.0,9999
1,7,50,312.8364,266.0,0.0,10000
1,7,51,282.2098,266.0,0.0,10000
1,7,52,288.66506650665065,272,0.0,9999
1,7,53,277.61792358471695,266.0,0.0,9998
1,7,54,283.5179517951795,266,0.0,9999
1,7,55,286.71694338867775,266.0,0.0,9998
1,7,56,302.41844184418443,280,0.0,9999
1,7,57,320.233,272.0,0.0,10000
1,7,58,286.3738,266.0,0.0,10000
1,7,59,298.8982,272.0,0.0,10000
1,7,60,274.988,266.0,0.0,10000
1,7,61,320.65812906453226,272,0.0,9995
1,7,62,293.16491649164914,272,0.0,9999
1,7,63,289.4584,272.0,0.0,10000
1,7,64,289.9588,266.0,0.0,10000
1,7,65,297.1274,272.0,0.0,10000
1,7,66,284.3154946483945,266,0.0,9997
1,7,67,297.0038,272.0,0.0,10000
1,7,68,274.8548,266.0,0.0,10000
1,7,69,307.9544,280.0,0.0,10000
1,7,70,308.73267326732673,272,0.0,9999
1,7,71,314.2258,272.0,0.0,10000
1,7,72,311.6046,266.0,0.0,10000
1,7,73,298.1684,272.0,0.0,10000
1,7,74,280.7778,266.0,0.0,10000
1,7,75,299.3422,266.0,0.0,10000
1,7,76,305.8244,274.0,0.0,10000
1,7,77,301.4789478947895,274,0.0,9999
1,7,78,290.3606,266.0,0.0,10000
1,7,79,285.6306,272.0,0.0,10000
1,7,80,279.9293929392939,266,0.0,9999
1,7,81,296.2082,272.0,0.0,10000
1,7,82,286.3188,266.0,0.0,10000
1,7,83,326.25645129025804,272.0,0.0,9998
1,7,84,329.27092709270926,280,0.0,9999
1,7,85,315.2596,274.0,0.0,10000
1,7,86,285.77397739773977,266,0.0,9999
1,7,87,292.3666,272.0,0.0,10000
1,7,88,280.0614,266.0,0.0,10000
1,7,89,290.2716,272.0,0.0,10000
1,7,90,280.9692,266.0,0.0,10000
1,7,91,315.66353270654133,266.0,0.0,9998
1,7,92,286.2370474094819,266.0,0.0,9998
1,7,93,300.0760076007601,272,0.0,9999
1,7,94,289.7816,272.0,0.0,10000
1,7,95,326.86457291458294,280.0,0.0,9998
1,7,96,296.9294,266.0,0.0,10000
1,7,97,286.9324,272.0,0.0,10000
1,7,98,294.9192919291929,272,0.0,9999
1,7,99,317.8448,272.0,0.0,10000
1,8,0,308.81288128812884,266,0.0,9999
1,8,1,277.694,266.0,0.0,10000
1,8,2,294.3792,274.0,0.0,10000
1,8,3,281.1306,266.0,0.0,10000
1,8,4,290.4514,272.0,0.0,10000
1,8,5,280.93169316931693,266,0.0,9999
1,8,6,287.145,272.0,0.0,10000
1,8,7,285.4556,266.0,0.0,10000
1,8,8,296.4894,272.0,0.0,10000
1,8,9,290.955,272.0,0.0,10000
1,8,10,320.1386,272.0,0.0,10000
1,8,11,285.9437943794379,272,0.0,9999
1,8,12,289.5058,272.0,0.0,10000
1,8,13,280.835,266.0,0.0,10000
1,8,14,316.7136713671367,272,0.0,9999
1,8,15,280.2984,266.0,0.0,10000
1,8,16,305.2788,272.0,0.0,10000
1,8,17,323.065,272.0,0.0,10000
1,8,18,299.7678,272.0,0.0,10000
1,8,19,280.979,266.0,0.0,10000
1,8,20,287.0082,266.0,0.0,10000
1,8,21,297.0817081708171,266,0.0,9999
1,8,22,289.1042,272.0,0.0,10000
1,8,23,293.7418,272.0,0.0,10000
1,8,24,296.04880488048803,272,0.0,9999
1,8,25,296.13501350135016,266,0.0,9999
1,8,26,304.3296989096729,266,0.0,9997
1,8,27,299.8308,272.0,0.0,10000
1,8,28,322.959895989599,266,0.0,9999
1,8,29,308.306,272.0,0.0,10000
1,8,30,319.7066,272.0,0.0,10000
1,8,31,286.8484,272.0,0.0,10000
1,8,32,294.6206,272.0,0.0,10000
1,8,33,284.379,266.0,0.0,10000
1,8,34,291.4882,272.0,0.0,10000
1,8,35,282.9577831132453,266.0,0.0,9996
1,8,36,288.2172,272.0,0.0,10000
1,8,37,307.164,272.0,0.0,10000
1,8,38,287.1353135313531,272,0.0,9999
1,8,39,275.493,266.0,0.0,10000
1,8,40,276.6218,266.0,0.0,10000
1,8,41,306.1704170417042,272,0.0,9999
1,8,42,290.94609460946094,272,0.0,9999
1,8,43,285.59,272.0,0.0,10000
1,8,44,285.4004,266.0,0.0,10000
1,8,45,281.5859585958596,266,0.0,9999
1,8,46,296.0494,274.0,0.0,10000
1,8,47,284.8095619123825,266.0,0.0,9998
1,8,48,288.7488,272.0,0.0,10000
1,8,49,291.1007100710071,266,0.0,9999
1,8,50,319.6438,266.0,0.0,10000
1,8,51,318.5893178635727,272.0,0.0,9998
1,8,52,287.7731773177318,272,0.0,9999
1,8,53,293.01950195019504,266,0.0,9999
1,8,54,303.6638,282.0,0.0,10000
1,8,55,304.994,272.0,0.0,10000
1,8,56,309.8446,272.0,0.0,10000
1,8,57,314.2686268626863,272,0.0,9999
1,8,58,316.5981196239248,272.0,0.0,9998
1,8,59,289.6942,266.0,0.0,10000
1,8,60,293.901,272.0,0.0,10000
1,8,61,283.9464,266.0,0.0,10000
1,8,62,290.9544,272.0,0.0,10000
1,8,63,291.2578,272.0,0.0,10000
1,8,64,289.695,272.0,0.0,10000
1,8,65,314.6174,266.0,0.0,10000
1,8,66,291.3562,272.0,0.0,10000
1,8,67,280.992,272.0,0.0,10000
1,8,68,294.6804,272.0,0.0,10000
1,8,69,284.6156,266.0,0.0,10000
1,8,70,313.6428,272.0,0.0,10000
1,8,71,288.9998,272.0,0.0,10000
1,8,72,285.44074407440746,272,0.0,9999
1,8,73,284.9992,266.0,0.0,10000
1,8,74,291.5718,266.0,0.0,10000
1,8,75,317.069,274.0,0.0,10000
1,8,76,287.86238623862386,272,0.0,9999
1,8,77,276.7014,266.0,0.0,10000
1,8,78,318.1984,266.0,0.0,10000
1,8,79,296.0422,274.0,0.0,10000
1,8,80,286.85,274.0,0.0,10000
1,8,81,305.5103510351035,272,0.0,9999
1,8,82,287.7536,272.0,0.0,10000
1,8,83,281.9592,266.0,0.0,10000
1,8,84,284.6858057417225,266,0.0,9997
1,8,85,289.7791779177918,272,0.0,9999
1,8,86,308.20908363345336,272.0,0.0,9996
1,8,87,278.2046204620462,266,0.0,9999
1,8,88,323.7528,280.0,0.0,10000
1,8,89,287.23172317231723,272,0.0,9999
1,8,90,308.83496699339867,280.0,0.0,9998
1,8,91,304.2736,274.0,0.0,10000
1,8,92,294.3006300630063,266,0.0,9999
1,8,93,273.7468,266.0,0.0,10000
1,8,94,288.5898,272.0,0.0,10000
1,8,95,284.2122,266.0,0.0,10000
1,8,96,314.4920492049205,266,0.0,9999
1,8,97,283.874,272.0,0.0,10000
1,8,98,284.2446,266.0,0.0,10000
1,8,99,291.9292,266.0,0.0,10000
1,9,0,281.2084,266.0,0.0,10000
1,9,1,289.8238,266.0,0.0,10000
1,9,2,301.0154,272.0,0.0,10000
1,9,3,300.5062,272.0,0.0,10000
1,9,4,292.1250125012501,274,0.0,9999
1,9,5,305.3636,272.0,0.0,10000
1,9,6,294.4298,272.0,0.0,10000
1,9,7,296.357,272.0,0.0,10000
1,9,8,276.8218821882188,266,0.0,9999
1,9,9,291.647,272.0,0.0,10000
1,9,10,287.93859385938595,266,0.0,9999
1,9,11,311.7944,274.0,0.0,10000
1,9,12,283.771,266.0,0.0,10000
1,9,13,323.75655131026207,272.0,0.0,9998
1,9,14,292.74547454745476,280,0.0,9999
1,9,15,286.32143214321434,272,0.0,9999
1,9,16,284.8046,266.0,0.0,10000
1,9,17,285.6125612561256,272,0.0,9999
1,9,18,308.8950895089509,272,0.0,9999
1,9,19,299.8684,272.0,0.0,10000
1,9,20,287.9102,266.0,0.0,10000
1,9,21,290.993299329933,272,0.0,9999
1,9,22,285.1117111711171,266,0.0,9999
1,9,23,294.4644,272.0,0.0,10000
1,9,24,295.4898,272.0,0.0,10000
1,9,25,301.749549909982,274.0,0.0,9998
1,9,26,303.7004,266.0,0.0,10000
1,9,27,294.8365673134627,272.0,0.0,9998
1,9,28,289.2629262926293,272,0.0,9999
1,9,29,305.132,274.0,0.0,10000
1,9,30,316.0922,274.0,0.0,10000
1,9,31,283.622,266.0,0.0,10000
1,9,32,287.97759775977596,272,0.0,9999
1,9,33,286.008400840084,266,0.0,9999
1,9,34,289.3728,272.0,0.0,10000
1,9,35,311.25552555255524,272,0.0,9999
1,9,36,292.3454,266.0,0.0,10000
1,9,37,289.3104,272.0,0.0,10000
1,9,38,285.2877287728773,266,0.0,9999
1,9,39,322.3742374237424,280,0.0,9999
1,9,40,284.756,266.0,0.0,10000
1,9,41,288.34843484348437,266,0.0,9999
1,9,42,302.0418,272.0,0.0,10000
1,9,43,286.7952385715715,266,0.0,9997
1,9,44,301.34226845369074,272.0,0.0,9998
1,9,45,301.81096219243847,274.0,0.0,9998
1,9,46,306.9356,282.0,0.0,10000
1,9,47,276.5462,266.0,0.0,10000
1,9,48,300.6938693869387,272,0.0,9999
1,9,49,310.8050805080508,280,0.0,9999
1,9,50,293.3062,266.0,0.0,10000
1,9,51,318.7996,282.0,0.0,10000
1,9,52,314.249,280.0,0.0,10000
1,9,53,292.6982,272.0,0.0,10000
1,9,54,298.994,272.0,0.0,10000
1,9,55,302.6378,266.0,0.0,10000
1,9,56,295.2972,266.0,0.0,10000
1,9,57,303.3019301930193,272,0.0,9999
1,9,58,285.1025102510251,266,0.0,9999
1,9,59,305.87658765876586,272,0.0,9999
1,9,60,314.5504,282.0,0.0,10000
1,9,61,305.0214,272.0,0.0,10000
1,9,62,315.8882,282.0,0.0,10000
1,9,63,303.3619361936194,272,0.0,9999
1,9,64,300.3946,274.0,0.0,10000
1,9,65,297.4853426713357,272,0.0,9995
1,9,66,310.907,272.0,0.0,10000
1,9,67,289.7243448689738,266.0,0.0,9998
1,9,68,296.3362,272.0,0.0,10000
1,9,69,336.834,274.0,0.0,10000
1,9,70,299.6078,272.0,0.0,10000
1,9,71,285.2662,266.0,0.0,10000
1,9,72,293.3063306330633,272,0.0,9999
1,9,73,290.1106,266.0,0.0,10000
1,9,74,286.8628,266.0,0.0,10000
1,9,75,300.4548,272.0,0.0,10000
1,9,76,301.0932,272.0,0.0,10000
1,9,77,286.355,266.0,0.0,10000
1,9,78,291.8097809780978,272,0.0,9999
1,9,79,291.1192,266.0,0.0,10000
1,9,80,304.4774,272.0,0.0,10000
1,9,81,292.68273654730945,274.0,0.0,9998
1,9,82,284.33363336333633,272,0.0,9999
1,9,83,314.5178,272.0,0.0,10000
1,9,84,283.6102,266.0,0.0,10000
1,9,85,308.9986,280.0,0.0,10000
1,9,86,300.2086,266.0,0.0,10000
1,9,87,296.9388,274.0,0.0,10000
1,9,88,282.6474,266.0,0.0,10000
1,9,89,302.47364736473645,266,0.0,9999
1,9,90,302.4178,272.0,0.0,10000
1,9,91,317.45174517451744,280,0.0,9999
1,9,92,294.8934893489349,266,0.0,9999
1,9,93,299.80496099219846,266.0,0.0,9998
1,9,94,279.94559455945597,272,0.0,9999
1,9,95,285.7142,266.0,0.0,10000
1,9,96,308.76347634763476,272,0.0,9999
1,9,97,274.0414,266.0,0.0,10000
1,9,98,284.0978,272.0,0.0,10000
1,9,99,296.6327898369511,272,0.0,9997
1,10,0,289.7696,266.0,0.0,10000
1,10,1,288.8166,266.0,0.0,10000
1,10,2,284.7401480296059,266.0,0.0,9998
1,10,3,306.5482,272.0,0.0,10000
1,10,4,287.5506,272.0,0.0,10000
1,10,5,303.9952,266.0,0.0,10000
1,10,6,299.8966,266.0,0.0,10000
1,10,7,327.5038,280.0,0.0,10000
1,10,8,306.8162,272.0,0.0,10000
1,10,9,293.7062,272.0,0.0,10000
1,10,10,327.876375275055,272.0,0.0,9998
1,10,11,295.54215421542153,266,0.0,9999
1,10,12,300.8914674402321,266,0.0,9997
1,10,13,301.5095019003801,272.0,0.0,9998
1,10,14,292.919,266.0,0.0,10000
1,10,15,295.9087908790879,272,0.0,9999
1,10,16,288.6178,266.0,0.0,10000
1,10,17,306.60492098419684,272.0,0.0,9998
1,10,18,297.2935293529353,266,0.0,9999
1,10,19,312.47384738473846,272,0.0,9999
1,10,20,294.6070607060706,272,0.0,9999
1,10,21,288.1944,266.0,0.0,10000
1,10,22,316.5897769330799,272,0.0,9997
1,10,23,297.0271081324397,266,0.0,9997
1,10,24,318.4428442844284,272,0.0,9999
1,10,25,289.55675567556756,266,0.0,9999
1,10,26,323.64192838567715,280.0,0.0,9998
1,10,27,320.4772,280.0,0.0,10000
1,10,28,303.087,272.0,0.0,10000
1,10,29,295.50815081508154,266,0.0,9999
1,10,30,305.25452545254524,266,0.0,9999
1,10,31,305.4842,266.0,0.0,10000
1,10,32,292.04140828165635,266.0,0.0,9998
1,10,33,319.05371611483446,272,0.0,9997
1,10,34,329.4806,280.0,0.0,10000
1,10,35,285.7792,266.0,0.0,10000
1,10,36,287.6364,272.0,0.0,10000
1,10,37,300.061,266.0,0.0,10000
1,10,38,307.6156,266.0,0.0,10000
1,10,39,299.1434,266.0,0.0,10000
1,10,40,283.252,266.0,0.0,10000
1,10,41,311.4759475947595,272,0.0,9999
1,10,42,318.46224622462245,282,0.0,9999
1,10,43,307.41574157415744,272,0.0,9999
1,10,44,299.2114,266.0,0.0,10000
1,10,45,289.7133713371337,266,0.0,9999
1,10,46,306.5127025405081,266.0,0.0,9998
1,10,47,299.1642,272.0,0.0,10000
1,10,48,292.7619523904781,266.0,0.0,9998
1,10,49,307.38433843384337,272,0.0,9999
1,10,50,294.6228622862286,266,0.0,9999
1,10,51,286.1618,266.0,0.0,10000
1,10,52,290.9686,266.0,0.0,10000
1,10,53,305.86118611861184,272,0.0,9999
1,10,54,322.1390139013901,280,0.0,9999
1,10,55,296.798,266.0,0.0,10000
1,10,56,301.1714,266.0,0.0,10000
1,10,57,288.0136,266.0,0.0,10000
1,10,58,310.8548,272.0,0.0,10000
1,10,59,282.66446644664467,266,0.0,9999
1,10,60,307.7402,272.0,0.0,10000
1,10,61,294.93169316931693,266,0.0,9999
1,10,62,306.9554,266.0,0.0,10000
1,10,63,296.9542,266.0,0.0,10000
1,10,64,288.427,272.0,0.0,10000
1,10,65,314.5406,272.0,0.0,10000
1,10,66,297.2475247524753,266,0.0,9999
1,10,67,307.3208,266.0,0.0,10000
1,10,68,303.4541454145415,266,0.0,9999
1,10,69,288.4382,272.0,0.0,10000
1,10,70,304.47164716471644,266,0.0,9999
1,10,71,278.8106,266.0,0.0,10000
1,10,72,283.92439243924395,266,0.0,9999
1,10,73,307.7599759975998,266,0.0,9999
1,10,74,297.5609121824365,266.0,0.0,9998
1,10,75,293.9038,272.0,0.0,10000
1,10,76,290.3818,266.0,0.0,10000
1,10,77,302.335,272.0,0.0,10000
1,10,78,312.7862,272.0,0.0,10000
1,10,79,317.967,272.0,0.0,10000
1,10,80,307.1636,274.0,0.0,10000
1,10,81,313.8834,272.0,0.0,10000
1,10,82,319.565,274.0,0.0,10000
1,10,83,296.983098309831,266,0.0,9999
1,10,84,284.3069534767384,266,0.0,9995
1,10,85,299.6013601360136,266,0.0,9999
1,10,86,295.1476,266.0,0.0,10000
1,10,87,287.0852,266.0,0.0,10000
1,10,88,340.2694269426943,282,0.0,9999
1,10,89,312.6904,266.0,0.0,10000
1,10,90,302.6040604060406,266,0.0,9999
1,10,91,296.4386,266.0,0.0,10000
1,10,92,306.84748474847487,272,0.0,9999
1,10,93,304.5498,266.0,0.0,10000
1,10,94,309.9274,266.0,0.0,10000
1,10,95,318.9664,272.0,0.0,10000
1,10,96,294.549,266.0,0.0,10000
1,10,97,314.01480296059214,272.0,0.0,9998
1,10,98,283.6992,266.0,0.0,10000
1,10,99,293.2296,272.0,0.0,10000
1,11,0,303.986798679868,266,0.0,9999
1,11,1,304.7522,266.0,0.0,10000
1,11,2,325.3838,272.0,0.0,10000
1,11,3,293.6433286657331,266.0,0.0,9998
1,11,4,301.0474,266.0,0.0,10000
1,11,5,308.5968,272.0,0.0,10000
1,11,6,306.757,272.0,0.0,10000
1,11,7,304.1218121812181,266,0.0,9999
1,11,8,327.0979097909791,272,0.0,9999
1,11,9,305.1628325665133,272.0,0.0,9998
1,11,10,311.3746,266.0,0.0,10000
1,11,11,313.4536,272.0,0.0,10000
1,11,12,300.2944,266.0,0.0,10000
1,11,13,306.5604,272.0,0.0,10000
1,11,14,282.684,266.0,0.0,10000
1,11,15,311.42054205420544,266,0.0,9999
1,11,16,305.3494,266.0,0.0,10000
1,11,17,300.0056,272.0,0.0,10000
1,11,18,318.6040604060406,272,0.0,9999
1,11,19,312.3664,266.0,0.0,10000
1,11,20,310.6304,266.0,0.0,10000
1,11,21,297.1152,266.0,0.0,10000
1,11,22,320.2116,272.0,0.0,10000
1,11,23,296.6214,266.0,0.0,10000
1,11,24,322.8914,282.0,0.0,10000
1,11,25,320.4688,274.0,0.0,10000
1,11,26,307.2196,272.0,0.0,10000
1,11,27,301.37927585517104,272.0,0.0,9998
1,11,28,303.2362,266.0,0.0,10000
1,11,29,318.039,272.0,0.0,10000
1,11,30,307.57015701570157,272,0.0,9999
1,11,31,306.6190619061906,266,0.0,9999
1,11,32,327.2864,272.0,0.0,10000
1,11,33,305.9332,266.0,0.0,10000
1,11,34,285.4712,266.0,0.0,10000
1,11,35,306.7532,272.0,0.0,10000
1,11,36,307.4117411741174,272,0.0,9999
1,11,37,329.57375737573756,272,0.0,9999
1,11,38,307.84718471847185,272,0.0,9999
1,11,39,299.6976,272.0,0.0,10000
1,11,40,302.61766176617664,266,0.0,9999
1,11,41,306.3162316231623,272,0.0,9999
1,11,42,285.9467946794679,272,0.0,9999
1,11,43,323.5923184636927,272.0,0.0,9998
1,11,44,318.0218,272.0,0.0,10000
1,11,45,294.166,266.0,0.0,10000
1,11,46,317.85598559855987,266,0.0,9999
1,11,47,312.5458,272.0,0.0,10000
1,11,48,308.6906,272.0,0.0,10000
1,11,49,302.52225222522253,272,0.0,9999
1,11,50,288.6958,272.0,0.0,10000
1,11,51,317.17091709170916,272,0.0,9999
1,11,52,296.1618,272.0,0.0,10000
1,11,53,314.8776,272.0,0.0,10000
1,11,54,308.38523852385237,272,0.0,9999
1,11,55,287.99599959996,272,0.0,9999
1,11,56,314.67727090836337,272.0,0.0,9996
1,11,57,316.1178117811781,272,0.0,9999
1,11,58,312.515,272.0,0.0,10000
1,11,59,311.6732,272.0,0.0,10000
1,11,60,322.9294,272.0,0.0,10000
1,11,61,317.8169816981698,274,0.0,9999
1,11,62,313.9115911591159,272,0.0,9999
1,11,63,320.7394,272.0,0.0,10000
1,11,64,313.1639163916392,272,0.0,9999
1,11,65,318.4472,272.0,0.0,10000
1,11,66,310.42248449689936,272.0,0.0,9998
1,11,67,303.0644128825765,266.0,0.0,9998
1,11,68,312.5998,272.0,0.0,10000
1,11,69,323.996599659966,272,0.0,9999
1,11,70,307.31193119311934,272,0.0,9999
1,11,71,292.2552255225523,272,0.0,9999
1,11,72,328.18221822182215,282,0.0,9999
1,11,73,288.3002300230023,266,0.0,9999
1,11,74,302.8624,272.0,0.0,10000
1,11,75,299.3994,266.0,0.0,10000
1,11,76,320.0582,266.0,0.0,10000
1,11,77,319.2746,272.0,0.0,10000
1,11,78,301.2918,272.0,0.0,10000
1,11,79,329.2858,282.0,0.0,10000
1,11,80,323.8704,282.0,0.0,10000
1,11,81,298.6438,266.0,0.0,10000
1,11,82,314.8232,266.0,0.0,10000
1,11,83,303.997,266.0,0.0,10000
1,11,84,304.50255076522956,266,0.0,9997
1,11,85,298.6598,266.0,0.0,10000
1,11,86,295.30946189237847,266.0,0.0,9998
1,11,87,308.8872887288729,266,0.0,9999
1,11,88,312.8008,272.0,0.0,10000
1,11,89,296.8444,272.0,0.0,10000
1,11,90,321.62716271627164,272,0.0,9999
1,11,91,297.9697909372812,272,0.0,9997
1,11,92,307.029,272.0,0.0,10000
1,11,93,306.8216821682168,272,0.0,9999
1,11,94,309.8614,266.0,0.0,10000
1,11,95,307.7664,272.0,0.0,10000
1,11,96,308.5896,266.0,0.0,10000
1,11,97,301.1638,272.0,0.0,10000
1,11,98,301.6402,266.0,0.0,10000
1,11,99,310.6726,272.0,0.0,10000
1,12,0,309.017301730173,266,0.0,9999
1,12,1,296.56505650565055,266,0.0,9999
1,12,2,315.416,272.0,0.0,10000
1,12,3,316.5218,280.0,0.0,10000
1,12,4,318.7115423084617,272.0,0.0,9998
1,12,5,301.6714,272.0,0.0,10000
1,12,6,305.3172,266.0,0.0,10000
1,12,7,306.6160616061606,272,0.0,9999
1,12,8,322.0234,272.0,0.0,10000
1,12,9,296.4404,272.0,0.0,10000
1,12,10,296.9409881976395,266.0,0.0,9998
1,12,11,301.4598,274.0,0.0,10000
1,12,12,303.4113411341134,266,0.0,9999
1,12,13,297.1038,266.0,0.0,10000
1,12,14,281.85938593859385,266,0.0,9999
1,12,15,316.9316,272.0,0.0,10000
1,12,16,318.3174,272.0,0.0,10000
1,12,17,317.912,266.0,0.0,10000
1,12,18,328.2508,272.0,0.0,10000
1,12,19,316.8302,280.0,0.0,10000
1,12,20,315.6092,274.0,0.0,10000
1,12,21,306.8884888488849,266,0.0,9999
1,12,22,315.8769876987699,272,0.0,9999
1,12,23,304.3268326832683,272,0.0,9999
1,12,24,315.5396,274.0,0.0,10000
1,12,25,313.96879687968794,266,0.0,9999
1,12,26,319.462,274.0,0.0,10000
1,12,27,314.37763776377636,272,0.0,9999
1,12,28,314.7102,266.0,0.0,10000
1,12,29,325.0104,272.0,0.0,10000
1,12,30,300.2538761628489,274,0.0,9997
1,12,31,294.45884588458847,266,0.0,9999
1,12,32,299.43274327432744,280,0.0,9999
1,12,33,312.8117623524705,272.0,0.0,9998
1,12,34,292.5344,274.0,0.0,10000
1,12,35,306.8016,266.0,0.0,10000
1,12,36,294.794,272.0,0.0,10000
1,12,37,319.5232,282.0,0.0,10000
1,12,38,310.45404540454047,266,0.0,9999
1,12,39,320.5668,272.0,0.0,10000
1,12,40,310.0956,266.0,0.0,10000
